make_name,make_name_normalized,model_name,model_name_normalized,model_year,trim_name,trim_name_normalized,body_type_raw,body_type_normalized,transmission_raw,transmission_normalized,msrp_base_candidate,source_row_count,source_mmr_median,source_sellingprice_median,source_vin_sample,placeholder_image_url,needs_enrichment,enrichment_missing_fields,selection_status,selection_reason,variant_sort_order
Volkswagen,volkswagen,Jetta,jetta,2011,SE,se,Sedan,sedan,automatic,Automatic,8575,95,8575.0,8200,3vwbx7aj1bm108242,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,12
Volkswagen,volkswagen,Jetta,jetta,2013,TDI,tdi,Sedan,sedan,automatic,Automatic,16150,81,16150.0,15700,3vwll7aj3dm249249,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,13
Volkswagen,volkswagen,Jetta,jetta,2010,Limited Edition PZEV,limited edition pzev,Sedan,sedan,automatic,Automatic,6875,75,6875.0,6900,3vwaz7aj7am078409,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,14
Volkswagen,volkswagen,Jetta,jetta,2013,Base,base,Sedan,sedan,automatic,Automatic,9612,74,9612.0,9450,3vw2k7aj8dm289843,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,15
Volkswagen,volkswagen,Jetta,jetta,2005,2.5,2 5,Sedan,sedan,automatic,Automatic,3300,65,3300.0,3200,3vwdf71k05m630207,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,16
Volkswagen,volkswagen,Jetta,jetta,2009,SE,se,Sedan,sedan,automatic,Automatic,6425,61,6425.0,6600,3vwrm71k09m073073,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,17
Volkswagen,volkswagen,Jetta,jetta,2013,SE,se,Sedan,sedan,automatic,Automatic,11700,58,11700.0,11650,3vwbx7aj7dm279595,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,18
Volkswagen,volkswagen,Jetta,jetta,2002,GLS,gls,Sedan,sedan,automatic,Automatic,1500,57,1500.0,1200,3vwsb69m32m093735,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,19
Volkswagen,volkswagen,Jetta,jetta,2010,TDI,tdi,Sedan,sedan,automatic,Automatic,9175,55,9175.0,8700,3vwal7aj0am079192,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,20
Volkswagen,volkswagen,Jetta,jetta,2009,TDI,tdi,Sedan,sedan,automatic,Automatic,7875,55,7875.0,7500,3vwal71k09m040073,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,21
Volkswagen,volkswagen,Jetta,jetta,2013,S,s,Sedan,sedan,automatic,Automatic,10175,54,10175.0,9625,3vw1k7aj1dm268103,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,22
Volkswagen,volkswagen,Jetta,jetta,2006,2.5 PZEV,2 5 pzev,Sedan,sedan,automatic,Automatic,3588,54,3588.0,3550,3vwdg71k56m747666,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,23
Volkswagen,volkswagen,Jetta,jetta,2011,Base,base,Sedan,sedan,automatic,Automatic,8175,48,8175.0,8050,3vw2k7aj2bm059924,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,24
Volkswagen,volkswagen,Jetta,jetta,2003,GLS,gls,Sedan,sedan,automatic,Automatic,1750,47,1750.0,1600,3vwsk69m83m064779,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,25
Volkswagen,volkswagen,Jetta,jetta,2008,SE,se,Sedan,sedan,automatic,Automatic,5425,43,5425.0,5300,3vwrm71k78m183682,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,26
Volkswagen,volkswagen,Jetta,jetta,2006,Value Edition,value edition,Sedan,sedan,automatic,Automatic,2925,43,2925.0,2900,3vwpf71k26m800193,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,27
Volkswagen,volkswagen,Jetta,jetta,2011,TDI,tdi,Sedan,sedan,automatic,Automatic,11450,41,11450.0,11400,3vwll7aj1bm070706,/placeholders/catalog/sedan.svg,True,"engine,drivetrain,fuel_type,seats,doors",review_pool,Normalized candidate kept for later review but not selected in the first 50-model wave.,28
